pl_name,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,st_rad,st_mass,st_lum,ESI,isHabitable
HATS-6 b,3.3252725,0.03623,11.187,101.38777,0.57,0.57,-1.1,0.108363481,0
WASP-139 b,5.924262,0.062,8.967,37.18611,0.8,0.92,-0.345,0.10701591,0
TOI-3362 b,18.09547,0.153,12.801,1598.35906,1.83,1.45,0.739,0.106970086,0
Kepler-703 b,4.58352176,0.0535,8.2,51.1,1.27,1.18,0.067,0.106134415,0
Kepler-628 b,15.4580567,0.1241,8.4,53.2,1.28,1,0.604,0.105790987,0
HATS-48 A b,3.1316666,0.03769,8.967,77.23269,0.72,0.73,-0.709,0.105531392,0
Kepler-117 c,50.790391,0.2804,12.341,584.78,1.61,1.13,0.538,0.105389591,0
Kepler-719 b,5.00731778,0.0556,8.52,54.5,0.98,0.99,0.448,0.105293978,0
TOI-677 b,11.2366,0.1038,13.115,392.83788,1.28,1.18,0.312,0.105030136,0
TOI-5205 b,1.630757,0.0199,11.6,343,0.39,0.39,-1.712,0.104858447,0
rho CrB b,39.8458,0.2196,13.8,332.1,1.36,0.89,0.232,0.104812162,0
Kepler-487 b,15.3587684,0.1157,11.42,,0.88,0.91,-0.173,0.104590685,0
TOI-2364 b,4.0197517,0.04871,8.608,71.51139,0.89,0.95,-0.252,0.104371199,0
Kepler-855 b,7.8866311,0.0762,8.35,52.7,1.03,1.03,0.333,0.104287677,0
TOI-1811 b,3.7130765,0.04389,11.142,308.92921,0.77,0.82,-0.56,0.104178112,0
TOI-3714 b,2.154849,0.027,11.321,222.47988,0.51,0.53,-1.438,0.103958315,0
Kepler-720 b,4.70832654,0.0539,8.41,53.4,0.92,0.95,0.032,0.103887083,0
HD 332231 b,18.71204,0.1436,9.718,77.55052,1.28,1.13,0.305,0.103444104,0
TOI-5153 b,20.33003,0.158,11.882,1036.12061,1.4,1.24,0.464,0.1029102,0
TOI-4406 b,30.08364,0.201,11.209,95.34852,1.29,1.19,0.362,0.102889331,0
TOI-519 b,1.2652328,0.0159,11.545,147.15455,0.35,0.34,-1.851,0.102606891,0
TOI-4582 b,31.034,,10.536,168.44906,2.5,1.34,0.612,0.102302901,0
Kepler-45 b,2.455239,0.03,10.76,160.497,0.55,0.59,-1.276,0.102158304,0
HD 149026 b,2.87589,0.04364,8.295,120.7754,1.41,1.42,0.48,0.102111615,0
Kepler-856 b,8.02768059,0.0787,9.3,63.3,0.93,0.96,-0.022,0.101526526,0
WASP-130 b,11.55098,0.1012,9.976,390.9309,0.96,1.04,-0.032,0.101225347,0
Kepler-491 b,4.22538451,0.0516,8.92,59,1.03,1.04,-0.057,0.099957651,0
TOI-3757 b,3.438753,0.03845,12,85.3,0.62,0.64,-1.06,0.099343258,0
CoRoT-20 b,9.24285,0.09,9.416,1366.669,1.02,1.14,0.17,0.099113468,0
TOI-2158 b,8.60077,0.075,10.761,260.61929,1.41,1.12,0.231,0.098836911,0
HAT-P-20 b,2.875317,0.0361,9.718,2302.899,0.69,0.76,-0.721,0.098628058,0
HAT-P-38 b,4.640382,0.0523,9.247,84.857,0.92,0.89,-0.208,0.098449948,0
K2-261 b,11.633478,0.1034,9.528,59.75174,1.64,1.09,0.328,0.098235889,0
K2-295 b,4.024867,0.0451,10.054,106.47305,0.7,0.74,-0.716,0.098186466,0
WASP-80 b,3.06785234,0.0344,11.198,170.99254,0.59,0.58,-1.04,0.098180973,0
Kepler-817 b,3.99010623,0.0493,9.03,60.2,1.03,1.03,0.086,0.096918699,0
HAT-P-17 b,10.33852,0.0882,11.769,184.3414,0.87,0.99,-0.289,0.09675071,0
HAT-P-18 b,5.508023,0.0559,11.153,62.61,0.75,0.77,-0.569,0.096150675,0
Kepler-470 b,24.66919569,0.2322,14.44,35600,1.66,1.4,0.602,0.096149525,0
Kepler-695 b,3.04033042,0.0374,9.21,62.3,0.8,0.84,-0.159,0.095635734,0
HATS-22 b,4.7228124,0.05025,10.682,870.8542,0.69,0.76,-0.646,0.094691949,0
K2-97 b,8.406726,0.086,10.61,152.5584,4.47,1.2,0.919,0.09391921,0
HAT-P-12 b,3.2130598,0.0384,10.749,67.059,0.7,0.73,-0.678,0.093505879,0
TOI-1298 b,4.537164,0.059,9.427,113.14691,1.41,1.44,0.334,0.092872103,0
KOI-94 d,22.342989,0.1684,11.27,106,1.52,1.28,0.479,0.092791472,0
HATS-5 b,4.763387,0.0542,10.223,75.323,0.87,0.94,-0.268,0.092786397,0
Kepler-56 c,21.40239,0.1652,9.8,181,4.23,1.32,0.905,0.092556509,0
HATS-46 b,4.7423729,0.05367,10.122,54.98459,0.85,0.92,-0.23,0.09251162,0
HAT-P-15 b,10.8635,0.0965,11.882,616.5902,1.07,1,0,0.092363028,0
Kepler-643 b,16.33889626,0.126,10.16,321.0083,2.52,1,0.478,0.092171039,0
WASP-182 b,3.3769848,0.0451,9.528,47.03884,1.34,1.08,0.155,0.091986647,0
Kepler-714 b,8.09888799,0.0832,9.67,67.6,1.12,1.09,0.46,0.091961805,0
WASP-144 b,2.2783152,0.0316,9.528,139.8452,0.81,0.81,-0.129,0.091936885,0
Kepler-688 b,3.89593684,0.046,9.76,68.7,0.96,0.98,-0.024,0.091427233,0
TOI-3693 b,9.088516,0.0813,12.599,324.18498,0.79,0.87,-0.344,0.091377635,0
TOI-954 b,3.6849729,0.04963,9.55,55.30242,1.89,1.2,0.535,0.090909606,0
HAT-P-3 b,2.8997,0.03866,10.536,206.5895,0.87,1.06,-0.36,0.090891119,0
WASP-145 A b,1.7690381,0.0261,10.088,282.8687,0.68,0.76,-0.684,0.090449571,0
WASP-162 b,9.62468,0.0871,11.209,1652.716,1.11,0.95,0.054,0.090182447,0
K2-308 b,3.38628,,9.916,70.6,1.24,1.09,0.283,0.089896726,0
WASP-105 b,7.87288,0.075,10.761,572.094,0.9,0.89,-0.024,0.089876371,0
CoRoT-13 b,4.03519,0.051,9.92,415.704,1.01,1.09,0.073,0.089689058,0
Kepler-424 b,3.3118644,0.044,9.98,327.35,0.94,1.01,-0.15,0.089675409,0
HATS-74 A b,1.73185606,0.02384,11.568,464.02947,0.58,0.6,-1.216,0.089670007,0
Kepler-1517 b,5.54608367,0.078,9.76,68.7,1.95,1.58,0.879,0.089164415,0
WASP-60 b,4.305,0.05548,9.864,174.8065,1.17,1.19,0.347,0.089001329,0
Wendelstein-1 b,2.663416,0.0282,11.561,188.15536,0.61,0.65,-0.938,0.088924965,0
Kepler-75 b,8.8849116,0.0818,11.77,3209.9,0.89,0.91,-0.215,0.088558796,0
TIC 237913194 b,15.168865,0.1207,12.52,617.22586,1.09,1.03,0.078,0.088182773,0
TOI-2337 b,2.99432,,10.088,508.52545,3.22,1.32,0.689,0.088123714,0
TOI-5398 b,10.590923,,11.657,,1.05,1.11,0.117,0.087859308,0
WASP-129 b,5.748145,0.0628,10.424,317.83,0.9,1,0.112,0.087616894,0
HAT-P-61 b,1.90231289,0.0301,10.077,335.94463,0.94,1,-0.115,0.087557327,0
HATS-47 b,3.9228038,0.04269,12.52,117.27927,0.66,0.67,-0.796,0.087352087,0
WASP-45 b,3.126089,0.03963,10.604,306.38812,0.86,0.85,-0.336,0.087133483,0
TOI-969 c,1700,2.52,12.4,3591.461,0.67,0.73,-0.7,0.08712566,0
HATS-77 b,3.0876262,0.03607,13.058,436.69623,0.64,0.66,-0.992,0.086602345,0
TOI-1259 A b,3.477978,0.0407,11.456,140.16233,0.71,0.74,-0.59,0.086291847,0
Kepler-425 b,3.79701816,0.0464,10.962,79.45,0.86,0.93,-0.323,0.086196546,0
TOI-481 b,10.33111,0.097,11.097,486.2799,1.66,1.14,0.435,0.085981257,0
WASP-56 b,4.6171,0.05614,10.536,143.0235,0.96,0.71,0.103,0.085879243,0
TOI-172 b,9.47725,0.0914,10.817,1722.6386,1.78,1.13,0.461,0.08564048,0
WASP-23 b,2.9444256,0.0376,10.783,280.95,0.77,0.78,-0.377,0.085578298,0
WASP-43 b,0.813475,0.0142,10.424,565.714,0.6,0.58,-0.825,0.085520392,0
Kepler-74 b,7.340711,0.0781,10.76,200.22,1.12,1.18,0.332,0.085452439,0
HATS-69 b,2.2252577,0.03211,10.593,183.38791,0.88,0.89,-0.318,0.085361543,0
TOI-2421 b,4.3474032,0.0543,10.368,105.83686,1.75,1.13,0.436,0.085338766,0
WASP-126 b,3.28883,0.0449,10.435,90.3,1.27,1.12,0.159,0.085220358,0
Kepler-975 c,5.05821338,0.0567,10.69,80.2,1.67,0.95,-0.512,0.084905562,0
WASP-34 b,4.31768,0.0524,11.209,177.9848,0.91,0.96,0.039,0.084627999,0
Qatar-9 b,1.540731,0.0234,11.31,378.2177,0.7,0.72,-0.821,0.084591186,0
Kepler-15 b,4.942782,0.05714,10.76,209.76,0.99,1.02,-0.087,0.084514851,0
Kepler-77 b,3.57878087,0.04501,10.761,136.661,0.99,0.95,-0.046,0.084491051,0
HATS-76 b,1.9416423,0.02658,12.094,835.57088,0.63,0.66,-1.038,0.084366052,0
NGTS-5 b,3.3569866,0.0382,12.733,72.78307,0.74,0.66,-0.511,0.084142699,0
Kepler-432 b,52.501129,0.301,12.834,1719.4603,4.06,1.32,0.926,0.084129377,0
HAT-P-52 b,2.7535953,0.03694,11.31,259.98494,0.89,0.89,-0.305,0.084074773,0
Kepler-685 b,1.6255222,0.0265,10.58,78.8,1.16,1.11,-0.051,0.083585779,0
WASP-32 b,2.71866,0.0394,10.761,835.8929,0.95,0.72,0.193,0.083480215,0
K2-232 b,11.168454,0.10356,11.209,126.49634,1.16,1.19,0.238,0.08296155,0
TOI-2567 b,5.983944,0.0672,10.929,63.88351,1.69,1.13,0.405,0.082644214,0
Qatar-6 b,3.506195,0.0423,11.904,212.31044,0.72,0.82,-0.514,0.08255976,0
NGTS-1 b,2.647298,0.0326,14.908,258.07796,0.57,0.62,-1.153,0.082296108,0
TOI-2207 b,8.001968,0.0854,11.153,203.41018,1.56,1.3,0.484,0.082223745,0
XO-2 N b,2.61586178,0.0368,11.131,179.89178,0.99,0.97,-0.088,0.082173926,0
WASP-83 b,4.971252,0.059,11.657,95.349,1.05,1.11,-0.05,0.081739148,0
WASP-6 b,3.36101,0.04217,11.545,117.5971,0.73,0.55,-0.297,0.081625717,0
WASP-106 b,9.28971,0.0917,11.433,514.8846,1.31,0.93,0.422,0.081559936,0
HAT-P-68 b,2.29840551,0.02996,12.016,230.10892,0.67,0.68,-0.779,0.081504844,0
WASP-10 b,3.0927616,0.03781,12.106,1001.12,0.7,0.75,-0.64,0.081499798,0
K2-113 b,5.817685,0.0642,12.14,410.0007,1.24,1.04,0.009,0.081467238,0
HAT-P-27 b,3.039577,0.04,11.43,197.05,0.86,0.92,-0.269,0.081300638,0
WASP-42 b,4.9816819,0.0561,12.576,167.49641,0.89,0.95,-0.361,0.081267356,0
WASP-117 b,10.02165,0.09459,11.882,95.349,1.22,1.29,0.274,0.081246511,0
WASP-171 b,3.8186244,0.0504,10.985,344.52772,1.64,1.17,0.672,0.080877772,0
TOI-2497 b,10.655669,0.1166,11.142,1531.93292,2.36,1.86,1.167,0.080720297,0
WASP-8 b,8.15872,0.0801,12.666,807.2882,1.03,1.34,-0.058,0.080689864,0
WASP-91 b,2.798581,0.037,11.545,425.8922,0.86,0.84,-0.383,0.080672058,0
HD 1397 b,11.53533,0.1097,11.5,131.89945,2.34,1.32,0.66,0.080645846,0
Kepler-428 b,3.52563254,0.0433,12.11,403.63,0.8,0.87,-0.39,0.080586394,0
K2-30 b,4.098503,0.04839,11.646,184.02357,0.84,0.9,-0.256,0.080580612,0
Kepler-39 b,21.08721,0.164,13.9,6388.1,1.4,1.29,0.346,0.080489369,0
HATS-54 b,2.5441765,0.037,11.377,239.32479,1.23,1.05,0.115,0.080330931,0
TOI-1478 b,10.180249,0.0903,11.882,270.47333,1.05,0.95,-0.013,0.079958741,0
Kepler-548 b,4.45419434,0.0495,11.99,,0.9,0.93,-0.201,0.079926414,0
TOI-1842 b,9.5739,0.1001,11.657,68.01528,2.02,1.46,0.74,0.079754229,0
BD-21 397 b,1891,2.63,14,214,0.75,0.68,-0.87,0.079668262,0
HATS-4 b,2.516729,0.0362,11.433,420.471,0.93,1,-0.187,0.079549646,0
WASP-53 b,3.3098443,0.04101,12.038,677.61356,0.8,0.84,-0.463,0.079548925,0
WASP-160 B b,3.7684952,0.0452,12.218,88.35674,0.87,0.87,-0.318,0.07946883,0
WASP-69 b,3.86814,0.04525,12.442,92.1707,0.86,0.98,-0.468,0.079439921,0
Kepler-434 b,12.8747099,0.1143,12.67,908.96,1.38,1.2,0.33,0.079406975,0
WASP-11 b,3.72247,0.0435,12.442,251.0857,0.89,1.42,0,0.079249602,0
HAT-P-19 b,4.008778,0.0466,12.689,92.802,0.82,0.84,-0.432,0.078935127,0
HATS-44 b,2.7439004,0.03649,11.96,177.9848,0.85,0.86,-0.398,0.078706533,0
WASP-99 b,5.75251,0.0717,11.433,772.3269,1.64,1.21,0.543,0.078695101,0
TOI-558 b,14.574071,0.1291,12.173,1147.36055,1.5,1.35,0.547,0.078652832,0
NGTS-12 b,7.532806,0.0757,11.747,66.10864,1.59,1.02,0.338,0.078637734,0
HATS-14 b,2.7667641,0.03815,11.646,340.39593,0.93,0.97,-0.173,0.078587176,0
TOI-2025 b,8.8720982,0.0892,11.893,1144.18227,1.46,1.2,0.387,0.078559967,0
Kepler-723 b,4.08227507,0.0479,12.19,,0.89,0.92,-0.172,0.078502252,0
HATS-62 b,3.2768837,0.04163,11.825,56.89157,0.93,0.9,-0.173,0.078459524,0
KPS-1 b,1.706291,0.0269,11.545,346.4347,0.91,0.89,-0.353,0.078282966,0
TOI-2184 b,6.90683,,11.4,206.58846,2.9,1.53,0.982,0.07814548,0
TOI-564 b,1.651144,0.02734,11.433,464.98529,1.09,1,0.033,0.077955045,0
WASP-25 b,3.76483,0.0473,11.994,139.8452,0.8,0.67,-0.143,0.077849566,0
Kepler-785 b,1.97376093,0.025,13.02,,0.71,0.77,-0.683,0.077404506,0
EPIC 246851721 b,6.180235,0.07229,11.781,953.49,1.59,1.32,0.526,0.077211228,0
WASP-57 b,2.83891856,0.03769,11.769,204.68252,0.93,0.89,-0.005,0.077082521,0
Kepler-490 b,3.26869515,0.0453,11.65,,1.12,1.08,0.365,0.077052019,0
Kepler-1976 b,4.95931924,0.0565,12.21,,1.08,0.98,0.041,0.076782563,0
KOI-217 b,3.90512,0.0477,12.442,,0.86,0.95,-0.169,0.076758651,0
TOI-4603 b,7.24599,0.0888,11.68,4096.80817,2.74,1.77,1.017,0.076727497,0
TOI-2145 b,10.26075,0.1108,11.982,1671.77742,2.75,1.72,0.997,0.076713414,0
TOI-892 b,10.62656,0.092,11.994,301.9385,1.39,1.28,0.431,0.076320559,0
WASP-41 b,3.0524,0.04022,12.33,270.1555,0.83,0.81,-0.195,0.076219201,0
TOI-559 b,6.9839095,0.0723,12.229,1910.14873,1.23,1.03,0.227,0.076112674,0
Kepler-426 b,3.21751883,0.0414,12.22,108.06,0.92,0.91,-0.089,0.076109257,0
HATS-58 A b,4.2180896,0.05798,12.274,327.3649,1.43,1.46,0.689,0.076085395,0
WASP-2 b,2.152175,0.03144,12.117,295.89973,0.87,0.9,-0.313,0.07606915,0
TOI-3364 b,5.8768918,0.0675,12.229,530.77344,1.42,1.19,0.286,0.075943042,0
HATS-59 b,5.416081,0.06112,12.621,256.17098,1.04,1.04,-0.004,0.075916455,0
K2-371 b,3.114905,,13.024,,0.74,0.96,-0.517,0.075877613,0
WASP-21 b,4.322482,0.052,11.99,95.345,1.06,1.01,0.304,0.075856046,0
NGTS-9 b,4.43527,0.058,11.994,921.707,1.38,1.34,0.389,0.07576622,0
TOI-628 b,3.4095675,0.0486,11.882,2011.8639,1.34,1.31,0.394,0.07576077,0
K2-31 b,1.25785,0.022,11.882,563.83042,0.78,0.91,-0.11,0.075521034,0
WASP-150 b,5.644207,0.0694,11.994,2688.8418,1.65,1.39,0.558,0.075471217,0
NGTS-8 b,2.4997,0.035,12.218,295.5819,0.98,0.89,-0.21,0.075469852,0
Kepler-730 b,6.49168281,0.0694,12.33,,1.41,1.05,0.236,0.075467343,0
NGTS-15 b,3.27623,0.0441,12.33,238.68913,0.95,0.99,-0.086,0.075416723,0
TOI-3976 A b,6.607662,0.0743,12.274,55.61997,1.5,1.25,0.413,0.07538656,0
WASP-158 b,3.656333,0.0517,11.994,886.7457,1.39,1.38,0.483,0.075379666,0
TOI-2587 A b,5.45664,0.0635,12.072,69.28659,1.73,1.15,0.471,0.075348462,0
HAT-P-62 b,2.6453235,0.03772,12.027,241.86742,1.17,1.02,0.091,0.075268138,0
HATS-43 b,4.3888497,0.04944,13.227,82.95363,0.81,0.84,-0.398,0.075153224,0
WASP-98 b,2.96264036,0.03762,12.823,293.03926,0.74,0.81,-0.358,0.074907744,0
TrES-1 b,3.03007,0.03925,12.666,266.9772,0.85,1.04,-0.301,0.074859166,0
WASP-44 b,2.423804,0.03453,12.33,276.5121,0.91,0.94,-0.198,0.0747232,0
TOI-1820 b,4.860674,0.061,12.778,731.00534,1.51,1.04,0.294,0.0747169,0
Kepler-422 b,7.8914483,0.082,12.89,136.66,1.24,1.15,0.24,0.074683782,0
HAT-P-63 b,3.377728,0.04294,12.543,195.14664,0.97,0.93,-0.146,0.074662561,0
HIP 54597 b,3250,3.81,13.4,639,0.66,0.69,-0.682,0.074648886,0
HAT-P-21 b,4.12448,0.0494,12.442,1547.8321,1.21,1.24,0.025,0.074584917,0
HAT-P-31 b,5.00542,0.061,12.218,721.4741,1.39,1.31,0.433,0.074523254,0
HAT-P-25 b,3.65281514,0.0466,12.722,180.84527,0.92,1.01,-0.152,0.074492191,0
HD 189733 b,2.21857567,0.03126,12.666,359.1479,0.75,0.79,-0.461,0.074379983,0
WASP-170 b,2.34478022,0.0337,12.285,508.528,0.94,0.93,-0.114,0.074365453,0
XO-1 b,3.94153,0.0488,12.778,263.7989,0.88,0.88,-0.086,0.074262277,0
K2-253 b,4.00167,0.0506,12.67,,1.1,1.08,-0.077,0.074251032,0
CoRoT-4 b,9.20205,0.09,13.34,228.83,1.17,1.16,0.185,0.074210672,0
Kepler-1658 b,3.84937278,0.0544,11.994,1868.8404,2.89,1.45,1.206,0.074118103,0
HAT-P-59 b,4.1419771,0.05064,12.588,489.45575,1.1,1.01,0.054,0.073979119,0
Kepler-44 b,3.2467293,0.0446,12.22,317.82,1.35,1.12,0.347,0.073873756,0
Wendelstein-2 b,1.7522239,0.0234,12.993,232.33373,0.66,0.73,-0.834,0.073859567,0
WASP-138 b,3.634433,0.0494,12.218,387.7526,1.36,1.22,0.435,0.073855741,0
TOI-169 b,2.2554477,0.03524,12.173,251.40353,1.29,1.15,0.253,0.07381588,0
WASP-49 b,2.78174,0.0379,12.442,117.5971,0.97,0.92,-0.053,0.073782791,0
TOI-4145 A b,4.0664428,0.04823,13.305,136.66622,0.86,0.91,-0.287,0.073769089,0
Qatar-5 b,2.8792319,0.04127,12.408,1373.0256,1.08,1.13,0.056,0.073766704,0
WASP-5 b,1.6284279,0.0267,12.184,502.15,1.03,0.96,0.067,0.073682097,0
HAT-P-22 b,3.21222,0.0414,12.89,785.0401,1.11,1.13,-0.114,0.073670358,0
Kepler-686 b,1.59474546,0.0258,12.15,,0.92,0.94,0.108,0.073609126,0
WASP-147 b,4.60273,0.0549,12.498,87.40325,1.43,1.04,0.287,0.07359307,0
XO-5 b,4.1877558,0.0515,12.78,378.2,1.13,1.04,-0.06,0.073396992,0
Qatar-1 b,1.4200242,0.02332,12.812,411.27202,0.8,0.84,-0.438,0.073386247,0
Qatar-3 b,2.5079204,0.03783,12.285,1369.8473,1.27,1.15,0.279,0.073315671,0
TOI-4791 b,4.28088,0.0555,12.442,734.18362,1.41,1.24,0.38,0.073275649,0
K2-140 b,6.569188,0.068,13.563,295.58042,1.06,0.96,-0.049,0.073215691,0
WASP-47 b,4.1591492,0.052,12.64,363.6,1.14,1.04,0.032,0.073150087,0
WASP-65 b,2.3114243,0.0334,12.464,492.62,1.01,0.93,0.055,0.073131999,0
WASP-186 b,5.026799,0.06,12.442,1341.2426,1.47,1.22,0.5,0.073122959,0
HAT-P-23 b,1.21288,0.0232,12.218,425.8922,0.96,0.58,0.199,0.073088002,0
KOI-12 b,17.855182,0.154,13.787,349.613,1.4,1.5,0.626,0.072513581,0
TOI-905 b,3.739494,0.04666,13.126,211.99261,0.92,0.97,-0.137,0.072407602,0
Qatar-4 b,1.8053564,0.02803,12.722,1938.763,0.85,0.9,-0.318,0.072391924,0
HAT-P-44 b,4.301219,0.0507,13.922,111.871,0.95,0.94,-0.194,0.072389285,0
HATS-57 b,2.350621,0.03493,12.767,1000.21101,0.96,1.03,-0.094,0.072354236,0
K2-29 b,3.2588321,0.04217,13.339,232.0159,0.86,0.94,-0.295,0.072075884,0
Kepler-427 b,10.290994,0.091,13.79,92.17,1.35,0.96,0.29,0.072075632,0
HAT-P-2 b,5.6335158,0.06814,12.663,2765.121,1.39,1.33,0.53,0.071817485,0
WASP-164 b,1.7771255,0.02818,12.644,676.9779,0.93,0.95,-0.067,0.071799332,0
HATS-36 b,4.175186,0.0523,12.92,1022.14128,1.1,1.1,0.215,0.071660109,0
KELT-1 b,1.217514,0.02466,12.442,8654.15,1.46,1.32,0.542,0.071658083,0
Kepler-762 b,3.7705521,0.0493,12.68,,1.08,1.06,0.318,0.071592432,0
WASP-104 b,1.7554137,0.02918,12.745,404.263,0.96,1.08,-0.19,0.071586469,0
HAT-P-29 b,5.72319,0.0667,13.115,279.6904,1.3,1.45,0.272,0.07150756,0
Kepler-14 b,6.790123,0.0771,12.733,2669.66,2.05,1.51,0.799,0.07138107,0
WASP-37 b,3.577469,0.0446,13.002,572.07,1,0.93,-0.021,0.071346255,0
TOI-2842 b,3.5514058,0.0475,12.845,117.59651,1.27,1.14,0.246,0.071287053,0
HAT-P-37 b,2.797436,0.0379,13.204,371.528,0.88,0.93,-0.208,0.071264042,0
WASP-181 b,4.5195064,0.05427,13.271,95.03117,0.97,1.04,0.049,0.071232544,0
WASP-190 b,5.367753,0.0663,12.89,317.83,1.6,1.35,0.691,0.071157805,0
WASP-161 b,5.4060425,0.0673,12.812,791.3967,1.71,1.39,0.647,0.071054263,0
WASP-97 b,2.07276,0.03303,12.778,432.2488,1.08,1.18,0.071,0.070985321,0
NGTS-13 b,4.119027,0.0549,12.801,1538.2972,1.79,1.3,0.517,0.070965007,0
HATS-61 b,7.817953,0.07908,13.395,1080.622,1.66,1.08,0.369,0.07075672,0
HATS-60 b,3.560829,0.04708,12.924,210.40346,1.46,1.1,0.3,0.070658005,0
HATS-13 b,3.0440499,0.04057,13.585,172.58169,0.89,0.96,-0.321,0.070626944,0
Kepler-670 b,2.81650485,0.0383,13.18,,0.99,0.99,-0.1,0.070604369,0
TOI-3331 A b,2.0180231,0.03144,12.98,721.47048,0.95,1.02,-0.093,0.070560804,0
WASP-50 b,1.9551,0.0293,13.07,466.8287,0.84,0.89,-0.198,0.070468448,0
WASP-151 b,4.5334775,0.055,13.305,100.43378,1.18,1.08,0.145,0.070441068,0
HATS-2 b,1.354133,0.023,13.092,427.463,0.9,0.88,-0.268,0.070439267,0
TOI-4087 b,3.1774835,0.04469,13.047,232.01474,1.11,1.18,0.176,0.070398366,0
TrES-5 b,1.48224686,0.02459,13.384,568.9157,0.87,0.9,-0.344,0.070206408,0
HAT-P-55 b,3.5852467,0.04604,13.249,184.97706,1.01,1.01,0.064,0.070193672,0
HAT-P-34 b,5.452654,0.06774,13.417,1058.3739,1.53,1.39,0.6,0.070128324,0
HATS-30 b,3.1743516,0.04354,13.171,224.38798,1.06,1.09,0.097,0.069917202,0
TOI-3688 A b,3.246075,0.0456,13.081,311.47184,1.3,1.2,0.283,0.069884213,0
TOI-4463 A b,2.8807198,0.04036,13.26,252.35576,1.06,1.06,0.011,0.069784329,0
HD 118203 b,6.1335,0.07,13.138,886.7457,2.06,1.84,0.646,0.069734628,0
NGTS-24 b,3.4678796,0.0479,13.608,165.27077,1.64,1.26,0.446,0.069644054,0
TOI-2977 b,2.3505614,0.03386,13.159,533.95172,1.07,0.94,0.037,0.069484231,0
Kepler-40 b,6.87349,0.08,13.11,699.2,2.13,1.48,0.819,0.069400153,0
WASP-96 b,3.4252602,0.0453,13.45,152.55,1.05,1.06,0.032,0.069293836,0
TOI-3819 b,3.2443141,0.04611,13.137,352.78953,1.54,1.24,0.4,0.069277332,0
Kepler-423 b,2.6843285,0.03585,13.361,189.101,0.95,0.85,-0.018,0.069271359,0
WASP-46 b,1.43036763,0.02335,13.159,607.0553,0.86,0.83,-0.111,0.069084708,0
WASP-16 b,3.1186,0.0415,13.675,394.1092,1.14,1.78,0.01,0.068665317,0
HAT-P-28 b,3.257215,0.0434,13.585,198.953,1.1,1.03,0.053,0.068661356,0
HAT-P-43 b,3.3326414,0.0444,13.63,210.395,1.08,1.03,0.06,0.068616922,0
HATS-63 b,3.0566527,0.04026,13.529,305.1168,1.07,0.93,0.012,0.068579313,0
WASP-175 b,3.0652907,0.04403,13.54,314.6517,1.2,1.21,0.789,0.068477171,0
HATS-55 b,4.2042001,0.05412,14.022,292.72143,1.13,1.2,0.229,0.068262395,0
WASP-192 b,2.8786765,0.0408,13.787,731.009,1.32,1.09,0.282,0.06825506,0
HATS-25 b,4.2986432,0.05163,14.123,194.82979,1.11,0.99,0.068,0.068207137,0
WASP-71 b,2.90367,0.04622,13.227,441.7837,1.82,0.76,0.768,0.068066688,0
WASP-13 b,4.35301,0.05362,13.675,114.4188,1.37,0.72,0.436,0.068007141,0
Kepler-731 b,3.85560355,0.0505,13.88,,1.06,1.03,0.035,0.067959523,0
WASP-39 b,4.055259,0.0486,14.235,88.989,0.9,0.93,-0.128,0.067901179,0
TOI-2570 b,2.9887615,0.04145,13.641,260.61929,1.09,1.06,0.079,0.067879599,0
NGTS-18 b,3.05125,0.0448,13.563,129.99182,1.39,1,0.27,0.067859951,0
HAT-P-5 b,2.78849,0.04073,13.563,311.4734,1.12,1.04,0.187,0.067848488,0
WASP-163 b,1.6096884,0.0266,13.473,594.3421,1.01,0.97,-0.076,0.067746567,0
WASP-28 b,3.40883495,0.0442,13.664,282.54945,1.08,0.99,0.15,0.067706998,0
TOI-4137 b,3.8016122,0.05222,13.574,457.67291,1.44,1.31,0.439,0.067527168,0
WASP-141 b,3.310651,0.0469,13.563,854.9627,1.37,1.25,0.315,0.067509567,0
WASP-173 A b,1.38665318,0.0248,13.451,1172.7927,1.11,1.05,0.083,0.067389322,0
WASP-26 b,2.7566,0.04,13.563,270.1555,1.22,0.86,0.287,0.067326496,0
BD-21 397 c,6360,5.9,13.3,759,0.75,0.68,-0.87,0.067304825,0
WASP-131 b,5.322023,0.0607,13.675,85.8141,1.53,1.06,0.53,0.06711546,0
HAT-P-1 b,4.46529976,0.05561,14.785,166.86075,1.17,1.15,0.225,0.06711284,0
HATS-33 b,2.5495551,0.03727,13.787,378.85336,1.02,1.06,-0.018,0.067095605,0
WASP-124 b,3.37265,0.0449,13.899,190.698,1.02,1.07,0.149,0.067065203,0
Kepler-43 b,3.0240949,0.046,13.664,1026.5909,1.42,1.32,0.326,0.066979896,0
WASP-85 A b,2.6556777,0.039,13.899,402.05495,0.94,1.09,-0.071,0.066972833,0
HAT-P-51 b,4.2180278,0.05069,14.493,98.20947,1.04,0.98,-0.066,0.066948601,0
K2-132 b,9.1751,0.0916,14.572,155.7367,3.85,1.08,0.943,0.066930168,0
K2-34 b,2.9956348,0.0442,13.75,539.67534,1.42,1.16,0.4,0.066928716,0
WASP-22 b,3.53269,0.047,13.787,212.9461,1.24,1.46,0.245,0.066911561,0
HATS-32 b,2.8126548,0.04024,14,292.4036,1.1,1.1,0.057,0.066647903,0
