pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,st_rad,st_mass,st_lum,ESI,isHabitable
9.32861996,0.0856,2.051,4.86,0.86,0.96,-0.001,0.270113148,0
7.25931979,0.0718,1.75,3.71,1.07,1.04,0.446,0.270078515,0
8.199796,0.076,2.3,603.877,0.76,0.8,-0.5,0.270075044,0
5.66793,0.0677,1.74,3.68,1.82,1.29,0.556,0.27005171,0
6.846262,0.069,1.86,4.12,1.1,0.98,0.005,0.269926673,0
2.382961,0.034,1.77,3.78,0.95,0.96,-0.185,0.269898962,0
8.79617863,0.0872,2,4.66,1.15,1.1,-0.09,0.269857902,0
9.653471,0.08,2.75,8,0.69,0.8,-0.662,0.269830815,0
16.3583055,0.1404,1.88,4.19,1.72,1.36,0.572,0.269826485,0
9.59070716,0.0827,2.13,5.18,0.85,0.88,-0.299,0.269700288,0
10.65276707,0.0918,2.29,5.86,0.81,0.85,-0.368,0.269693173,0
8.1818246,0.0759,1.84,4.04,1.08,1.03,0.12,0.269626999,0
20.053763,0.154,2.09,5.02,1.14,1.2,0.321,0.269623713,0
29.33434,0.18,3.9,11.3,0.95,0.99,-0.237,0.269605709,0
34.45859909,0.2039,3.227,10.5,0.86,0.95,0.407,0.269591963,0
3.22296927,0.0412,1.77,3.78,1.08,1.06,-0.005,0.269537336,0
10.28891,0.089,2.74,20,0.84,0.9,-0.331,0.269449542,0
6.53044,0.0619,2.07,4.94,0.73,0.74,-0.234,0.26943978,0
14.101361,0,2.648,7.5,0.8,0.83,-0.37,0.269426106,0
5.71668872,0.0599,1.89,4.23,0.86,0.9,-0.233,0.26941298,0
39.459357,0.242,2.49,6.76,1.47,1.26,0.453,0.269285651,0
7.01075434,0.0771,1.82,3.97,1.19,1.13,0.333,0.269279409,0
1.84788917,0.0288,1.73,3.64,0.93,0.96,0.092,0.269277148,0
11.189562,0.104,1.85,4.08,1.53,1.19,0.428,0.269230509,0
31.25429916,0.2053,2.618,7.35,1.09,1.18,0.214,0.269174617,0
18.119869,0.13,3.17,10.2,0.79,0.85,-0.387,0.26915757,0
8.19594955,0.0718,2.44,6.53,0.75,0.73,-0.612,0.269109492,0
0.926118,0.018,1.72,7.42,1.13,0.9,0.049,0.269074778,0
27.6655226,0.1754,2.43,6.48,1.06,1.05,0.146,0.269064344,0
19.5666,0.1402,2.31,5.95,0.98,0.96,0.06,0.269035036,0
8.73485836,0.0843,1.82,3.97,1.05,1.03,0.355,0.26902933,0
4.44448017,0.0552,1.78,3.82,1.09,1.06,0.12,0.269019399,0
12.759712,0.102,2.6,23,0.89,0.79,-0.404,0.268860197,0
2.090876,0.034,1.73,3.64,1.43,1.06,0.43,0.268792899,0
5.83598311,0.0606,1.96,4.5,0.86,0.93,-0.28,0.268789188,0
16.1288853,0.1202,2.29,5.86,0.81,0.85,0.639,0.268735195,0
1.60932005,0.0228,1.901,4.27,0.6,0.61,-0.803,0.268729688,0
0.571292,0.01326,1.725,8.21,0.99,0.95,-0.119,0.268692873,0
0.6047328,0.01159,1.791,9.95,0.58,0.6,-1.144,0.268669904,0
1.26909037,0.0214,1.76,3.75,0.77,0.82,-0.457,0.268656898,0
28.7798,0.194,2.13,5.18,1.35,1.11,0.511,0.268618777,0
8.3265153,0.0812,1.92,4.35,1.17,1.11,0.486,0.268594462,0
9.75376,0.0892,2.069,4.93,0.87,0.96,-0.201,0.268566812,0
6.07029009,0.0615,2.119,5.14,0.76,0.86,-0.23,0.268249225,0
16.45809937,0.1244,2.592,7.24,0.88,0.95,-0.124,0.268245249,0
8.180848,0.072,2.32,5.99,0.77,0.79,-0.472,0.268204994,0
3.02166863,0.0417,1.77,3.78,1.25,1.16,0.154,0.26819657,0
3.3004192,0.0471,1.74,3.68,1.78,1.47,0.822,0.268189002,0
10.94027841,0.0952,2.23,5.6,0.89,0.92,-0.238,0.268165483,0
14.16399294,0.1057,2.49,6.76,0.92,0.93,-0.298,0.268068816,0
20.552802,0.142,2.88,8.65,1.07,0.94,-0.208,0.268067018,0
7.96431535,0.0734,2.21,5.52,0.78,0.82,-0.427,0.268058525,0
13.15141081,0.1187,1.91,4.31,1.59,1.29,0.475,0.268010388,0
9.48961571,0.0879,1.85,4.08,1.13,1.02,0.39,0.268002248,0
6.252972,0.062,2.2,5.48,0.73,0.8,-0.538,0.267987636,0
8.93484887,0.0928,1.83,4.01,1.35,1.34,0.472,0.267985786,0
5.12330347,0.0556,1.96,4.5,0.95,0.97,-0.259,0.267917931,0
1.008035,0.02012,1.745,8.83,1.1,1.07,0.139,0.267884016,0
3.55485691,0.0444,1.78,3.82,1.17,1.11,0.282,0.267857773,0
6.00253,0.067,1.81,3.93,1.27,1.25,0.448,0.267814676,0
8.187399,0.075,2.01,4.7,0.86,0.92,-0.092,0.267802421,0
21.587475,0.155,2.2,5.48,1.22,1.08,0.27,0.267716619,0
1.729366,0.028,1.8,3.89,0.85,0.86,-0.383,0.267629356,0
0.62628177,0.0133,1.76,3.75,0.82,0.79,-0.506,0.26749699,0
10.2737999,0.0924,2.116,5.13,0.9,1,-0.111,0.267439824,0
25.873148,0.1741,2.69,7.7,0.99,0.99,-0.01,0.267392755,0
5.3518,0.0565,1.82,5.58,1.25,0.84,0.279,0.267366275,0
8.9187,0.0835,1.9,3.85,1.26,1.04,0.369,0.267364384,0
11.8104,0.091,2.48,6.71,0.68,0.72,-0.453,0.267326546,0
19.1541,0.13821,2.05,4.86,1.29,0.96,0.413,0.267266289,0
3.27646405,0.0443,1.82,3.97,0.93,0.95,-0.091,0.26714247,0
2.97041437,0.0378,1.91,4.31,0.76,0.8,0.764,0.267126508,0
23.78319931,0.1618,2.296,5.89,1.27,1,0.16,0.26700522,0
5.929778,0.065,1.9,94.5,0.93,1.02,-0.007,0.266984099,0
11.30119217,0.0988,1.96,4.5,1.12,1.09,0.274,0.266947322,0
20.66093,0.13843,3.134,8.1,0.86,0.83,-0.488,0.266944241,0
4.7683049,0.0568,1.84,4.04,1.13,1.09,0.146,0.266937951,0
15.77979614,0.1232,2.29,5.86,0.96,0.98,-0.057,0.266902285,0
7.97034958,0.0755,2.14,5.22,0.89,0.92,-0.343,0.266810768,0
8.30864937,0.0747,2.32,5.99,0.82,0.86,-0.416,0.266790213,0
988.88112,2.027,11.949,1322.16617,1.7,1.13,0.452,0.266776458,0
12.8345022,0.1075,2,4.66,1.14,1.07,0.207,0.266742997,0
24.99324193,0.1651,2.25,5.69,1.37,1.05,0.323,0.266576313,0
6.441008,0.0629,2.25,6.1,0.77,0.8,-0.509,0.266527594,0
11.8981,0.1012,1.99,4.16,1.26,1.04,0.369,0.266385491,0
16.399235,0.133,1.99,4.62,1.35,1.2,0.467,0.266313984,0
10.664903,0.098,2.04,4.82,1.05,1.02,0.112,0.266284794,0
11.66009998,0.1016,2.082,4.99,1.08,1.03,0.144,0.266256256,0
8.94340992,0.0807,1.961,4.5,1.01,0.87,0.205,0.266198209,0
12.79836,0.11,1.97,4.54,1.01,1.05,0.342,0.26618657,0
5.700786,0.065,1.88,4.19,1.02,0.9,0.071,0.266128042,0
9.27358194,0.0759,2.57,7.13,0.71,0.75,-0.626,0.266102132,0
27.07237711,0.181,2.17,5.35,0.95,0.96,0.47,0.265974468,0
9.52355,0.0792,2.74,6.74,0.68,0.73,-0.77,0.265916208,0
4.302149,0.049,1.99,4.62,0.75,0.85,-0.379,0.265909049,0
5.286965,0.05521,0.46,1.1,0.72,0.8,-0.584,0.265800253,0
14.627119,0.118,2.25,5.69,1.08,1,-0.032,0.265776989,0
3.8482,0.0495,1.835,4.02,1.13,1.11,0.175,0.265731862,0
14.48585199,0.115,2.29,5.86,1.05,1.01,-0.042,0.265595191,0
1.2916,0.0189,2.03,4.78,0.51,0.54,-1.357,0.265526123,0
7.156804,0.069,2.28,5.82,0.81,0.83,-0.457,0.265504128,0
16.8601286,0.1246,1.99,4.62,1.14,1.09,0.417,0.265443963,0
24.806,0.154,2.46,61,0.89,0.97,0.106,0.265402903,0
20.65780067,0.1435,2.321,6,1.31,0.92,0.501,0.265375393,0
6.07972888,0.0632,1.83,4.01,0.93,0.88,0.532,0.26522208,0
2.62811375,0.031,2.3,5.9,0.68,0.72,-0.759,0.265187146,0
18.6051942,0.1499,2.02,4.74,1.23,1.15,0.447,0.26516298,0
5.33905686,0.0525,2.1,5.06,0.77,0.81,-0.52,0.265162371,0
9.694928,0.09,2.12,5.14,0.94,0.92,-0.116,0.265158365,0
4.51436633,0.055,1.87,4.16,1.22,1.15,0.122,0.265157368,0
13.22259998,0.1077,2.291,5.86,0.86,0.95,0.152,0.265093138,0
4.5458841,0.04881,0.497,0.0793,0.75,0.76,-0.425,0.264954449,0
12.18420029,0.1031,2.132,5.19,1.07,0.98,-0.033,0.264879075,0
20.0711504,0.1502,2.25,5.69,1.15,1.1,0.271,0.264791813,0
7.435583,0,2.268,9.2,0.62,0.57,-1,0.264770915,0
8.586004,0.089,1.85,4.08,1.8,1.14,0.754,0.264633137,0
9.28699,0.0846,2.209,6.1,0.86,0.94,-0.161,0.264580529,0
0.7895933,0.01673,1.808,6.77,1.14,1.04,0.032,0.264578993,0
3.00725242,0.0388,1.9,4.27,0.92,0.94,0.5,0.264519632,0
8.20395,0.075,2.61,7.32,0.85,0.81,-0.613,0.264502804,0
11.72292176,0.0973,2.24,5.65,0.98,1,-0.048,0.264487423,0
5.75622988,0.0582,2.229,5.6,0.73,0.79,-0.556,0.264397331,0
10.61340046,0.0953,2.065,4.92,1.39,1.02,0.384,0.264343522,0
37.8144514,0.2341,2.57,7.13,1.31,1.22,0.437,0.264323024,0
3.70061994,0.0455,1.856,4.1,1.4,0.92,0.187,0.264312324,0
11.476094,0.107,2.01,4.7,1.46,1.17,0.312,0.264292663,0
1.011534,0.0182,1.85,37.35,0.75,0.78,-0.597,0.264226649,0
7.650254,0.072,2.27,5.77,0.74,0.88,-0.385,0.264122726,0
15.28469497,0.1224,2.09,5.02,1.13,1.08,0.326,0.264119897,0
16.07677615,0.1281,2.23,5.6,0.93,0.95,0.064,0.264050743,0
13.2217576,0.1032,2.71,7.8,0.8,0.85,-0.371,0.263850613,0
4.884765,0.0618,1.992,5.72,0.95,0.96,-0.086,0.263799878,0
7.1073,0.075,1.9,254.3,1.52,1.11,0.362,0.263730768,0
16.141132,0.1237,2.332,10.4,1,0.97,0.03,0.263567713,0
5.05675983,0.0583,1.949,4.46,0.94,1.03,0.192,0.263547828,0
9.03332043,0.0813,2.356,6.15,0.79,0.88,-0.435,0.263425303,0
4.61225043,0.053,0.51,0.087,0.96,0.93,-0.042,0.263381457,0
7.97419807,0.0791,1.91,4.31,1.1,1.09,0.439,0.26334136,0
4.59725385,0.055,1.93,4.38,1.04,1.03,-0.032,0.263339003,0
4.921355,0.054,2.12,12.1,0.81,0.86,-0.447,0.263215373,0
4.34728553,0.0524,1.88,4.19,0.91,0.94,0.265,0.263204501,0
6.4898,0.06296,2.26,5.74,0.78,0.79,-0.48,0.263025942,0
21.41616926,0.1553,2.12,5.14,1.22,1.16,0.529,0.262916362,0
15.64591713,0.1229,2.29,5.86,0.91,0.94,0.028,0.262905051,0
10.4208,0.0917,2.43,7.44,0.81,0.91,-0.122,0.262896168,0
25.85501786,0.1735,2.59,7.22,1.03,1.02,0.092,0.262873246,0
37.10110092,0.2093,3.768,13.6,0.85,0.89,-0.098,0.262791987,0
19.254196,0.144,3.07,9.64,0.96,0.94,-0.233,0.262748613,0
9.69312032,0.0754,2.66,7.56,0.7,0.73,-0.637,0.262735994,0
9.0949,0.07765,2.53,10.1,0.72,0.76,-0.471,0.262660527,0
8.51203588,0.081,2.11,5.1,0.88,0.96,-0.04,0.262648641,0
44.6169557,0.2638,2.36,6.17,1.55,1.32,0.693,0.262642563,0
12.58242,0.1027,2.056,4.88,1.47,1.02,0.296,0.262637125,0
1.98035766,0.0309,1.86,4.12,1.14,1.07,0.207,0.262635024,0
26.0204423,0.168,3.2,10.3,0.89,0.92,-0.161,0.262560913,0
21.80451088,0.1406,3.26,10.7,0.85,0.88,-0.319,0.262545585,0
14.5596237,0.116,2.01,4.7,1.08,1.06,0.416,0.262518857,0
5.78387022,0.0655,1.97,4.54,1.01,1.12,-0.045,0.262441163,0
7.240193,0.067,2.35,6.12,0.72,0.81,-0.469,0.262428427,0
5.16950177,0.0578,1.89,4.23,1.24,1.03,0.421,0.262392248,0
0.412,0.008,0.51,99.2,0.4,0.41,-1.64,0.262289456,0
9.151201,0,2.419,6.43,0.79,0.9,-0.368,0.26224473,0
6.203449,0.062,2.071,4.94,0.88,0.87,-0.15,0.262229458,0
33.416423,0.216,2.43,6.48,1.47,1.14,0.427,0.262162886,0
5.524242,0.061,2.09,109.8,0.94,0.86,-0.208,0.262039818,0
17.0678997,0.1321,2.286,5.85,1,1.05,0.292,0.261981698,0
10.687576,0.092,2.36,6.17,0.87,0.97,-0.225,0.261973118,0
49.7701438,0.2559,5.93,29.5,0.91,0.93,0.407,0.261968191,0
7.186434,0.075,2.1,5.06,1.06,0.95,-0.132,0.261951545,0
21.81293494,0.1495,3.11,9.85,0.86,0.9,-0.233,0.261908184,0
24.3397804,0.1644,2.96,9.06,1,1,-0.027,0.261876915,0
33.7888,0.2127,2.936,8.93,1.13,1.11,0.179,0.261820322,0
35.86619949,0.2134,2.795,8.22,1.19,1.01,0.207,0.261782221,0
16.514043,0.122,2.77,8.1,0.89,0.95,-0.172,0.261780469,0
1.858703,0.0283,1.91,4.31,0.88,0.95,-0.189,0.261762182,0
84.6866,0.4172,3,53.9,1.57,1.59,0.926,0.2617171,0
6.8430344,0.0678,2.22,5.56,0.87,0.88,-0.316,0.261701655,0
11.51516988,0.0965,2.95,9.01,0.8,0.85,-0.517,0.261697849,0
21.2234,0.15,2.79,8.2,1.01,0.94,-0.094,0.261673623,0
0.7365474,0.01544,1.875,7.99,0.94,0.91,-0.197,0.261561984,0
17.1369543,0.135,2.08,4.98,1.06,1.04,0.398,0.261552784,0
27.434389,0.181,2.6,7.27,1.17,1.06,0.212,0.261457156,0
5.97293,0.0674,1.939,4.42,1.31,1.15,0.371,0.261250564,0
23.3404007,0.1467,3.025,9.4,0.89,0.77,-0.062,0.261191173,0
12.762172,0.105,2.54,6.99,1,0.92,-0.255,0.261189648,0
40.7157,0.2383,3.236,10.5,1.15,1.23,0.268,0.261162743,0
16.092,0.1238,2.41,16.13,1.03,1.02,0.022,0.261106808,0
9.751962,0.091,2.12,5.14,0.96,0.98,0.036,0.261090222,0
11.932125,0.107,2.05,4.86,1.49,1.1,0.365,0.261030381,0
13.093921,0.11,2.32,5.99,1.19,1.03,-0.008,0.260958352,0
10.3507721,0.0907,2.01,4.7,0.97,0.98,0.365,0.260750339,0
14.175685,0.1074,2.539,6.98,0.88,0.87,-0.15,0.260747425,0
32.273273,0.208,2.57,7.13,1.54,1.08,0.312,0.260720839,0
14.20443009,0.1041,2.46,6.62,0.84,0.87,-0.211,0.260713827,0
1.548351,0.0251,2.03,4.78,0.66,0.85,-0.9,0.260694466,0
5.317429,0.06,2,4.66,1.18,1.06,0.061,0.260672942,0
22.36656079,0.1449,2.89,8.7,0.88,0.91,-0.153,0.260666521,0
4.807091,0.056,2.01,4.7,0.89,0.96,-0.064,0.260650792,0
7.727283,0.0698,2.53,6.94,0.71,0.76,-0.685,0.260595811,0
7.055679,0.068,2.23,5.6,0.83,0.85,-0.337,0.260565205,0
31.33510017,0.2054,2.65,7.51,1.14,1.18,0.436,0.260436201,0
10.04556931,0.0896,2.28,5.82,0.87,0.96,-0.135,0.260410195,0
6.326763,0.0675,2.07,4.94,0.97,1.02,-0.052,0.260390281,0
12.94130146,0.1082,2.14,5.22,1.15,1.1,0.211,0.260330131,0
13.5405,0.11,2.24,5.65,1.04,1.02,0.091,0.260280122,0
20.678772,0.154,2.37,6.21,1.3,1.09,0.26,0.260181813,0
15.18725932,0.1183,2.29,5.86,1.24,1.15,0.044,0.260176632,0
15.7259,0.1171,2.94,8.96,0.78,0.86,-0.376,0.259995348,0
3.01619005,0.0408,1.929,4.38,1.4,0.99,0.007,0.259932362,0
3.35183158,0.0449,1.93,4.38,0.93,0.95,0.195,0.259921122,0
27.59221,0.1721,2.916,11.24,1.06,0.87,0.016,0.259846987,0
9.98969327,0.088,2.41,6.39,0.76,0.8,-0.338,0.259843073,0
3.504725,0.0447,2,6.9,1.11,0.97,-0.031,0.259755369,0
4.14787559,0.0541,1.93,4.38,1.48,1.3,0.584,0.25966152,0
5.7293196,0.06,2.19,115,0.73,0.83,-0.342,0.25962085,0
2.60754383,0.0393,1.92,4.35,0.98,0.99,0.343,0.259609822,0
7.75192492,0.0768,1.99,4.62,0.96,1.04,0.406,0.259604971,0
13.02365861,0.1056,2.37,6.21,0.95,0.97,-0.033,0.259573187,0
18.7992,0,2.639,7.46,0.97,1.02,-0.021,0.25954342,0
7.10793,0.0719,2.15,5.27,0.91,0.99,-0.123,0.259535707,0
8.594805,0.08,2.13,5.18,0.94,0.98,0.008,0.259496311,0
29.726682,0.188,4.66,19.6,0.89,0.91,-0.331,0.259444984,0
6.45998001,0.0652,2.155,5.29,0.8,0.9,-0.101,0.259414798,0
8.7396758,0.0713,3.29,10.8,0.63,0.63,-0.773,0.259400053,0
25.672083,0.175,2.46,6.62,1.23,1.18,0.348,0.259336772,0
11.5789,0.106,2.05,19.8,1.35,1.2,0.467,0.259177814,0
10.33974,0.0919,2.55,5,0.73,0.76,-0.297,0.259114354,0
20.4966197,0.1447,2.12,5.14,1.42,1.16,0.563,0.25908379,0
13.72465129,0.1116,2.07,4.94,1.11,1.04,0.462,0.259049723,0
11.25402929,0.0991,2.15,5.27,0.98,1,0.128,0.259038579,0
3.5951,0.047,1.95,8.75,1.71,1.05,0.356,0.258896152,0
11.94014029,0.096,2.81,8.3,0.76,0.8,-0.454,0.25880078,0
31.70648,0,2.56,7.08,1.34,1.17,0.396,0.258797398,0
5.38305,0,3.273,10.7,0.76,0.87,-0.439,0.258762185,0
23.9109011,0.1696,2.22,5.56,1.13,1.09,0.449,0.258744177,0
2.53918318,0.0355,1.97,4.54,0.95,0.96,-0.041,0.258735815,0
12.20772,0.098,2.6,7.27,0.81,0.85,-0.579,0.258713985,0
7.1396941,0.075,2.06,4.9,0.9,0.92,0.07,0.258709718,0
5.90608978,0.065,2.067,4.92,0.96,1.05,-0.068,0.258614498,0
7.3744897,0.0662,2.85,12.4,0.68,0.71,-0.733,0.258614139,0
16.56059504,0.1144,2.56,7.08,0.81,0.85,-0.271,0.258610062,0
21.4023,0,2.9,11.1,0.96,0.93,-0.098,0.258574026,0
2.57885507,0.0362,1.99,4.62,1.08,1.05,-0.146,0.258435944,0
67.668827,0.3214,3.72,13.4,1.22,1.15,0.281,0.258429493,0
9.600001,0.092,2.1,5.06,1.3,1.09,0.26,0.258399602,0
1.6168837,0.0266,2,4.66,0.83,0.87,-0.337,0.258307694,0
5.63252845,0.0598,2.17,5.35,0.83,0.87,-0.279,0.258306917,0
22.70816791,0.1603,2.37,6.21,1.28,1.19,0.298,0.25829835,0
5.45849832,0.064,1.99,4.62,1.14,1.15,0.351,0.258259965,0
19.94750023,0.1421,2.925,8.88,0.86,0.96,-0.19,0.258165712,0
3.77059058,0.0474,1.98,4.58,1.14,1.09,0.242,0.258161864,0
5.687945,0.064,2.06,4.9,0.96,0.94,0.026,0.258088098,0
19.58550072,0.1379,2.704,7.77,1,0.91,0.003,0.257992373,0
11.8728787,0.1029,2.213,5.4,1.03,1.03,0.143,0.257964163,0
2.75798267,0.0384,1.98,4.58,1.07,1.09,0.088,0.257952897,0
5.44832529,0.0603,2.1,5.06,0.92,0.99,-0.099,0.257917977,0
57.68802,0.307,4.3,2.9,1.09,1.14,-0.097,0.257856525,0
4.795069,0.04771,2.78,8.15,0.61,0.63,-1.013,0.257792759,0
11.637071,0.103,2.27,35.7,0.96,0.94,0.026,0.257707823,0
161.5280101,0.5874,6.64,35.7,0.94,0.96,0.476,0.257707756,0
67.844469,0.356,3.07,9.64,1.85,1.02,0.578,0.257611672,0
10.84969477,0.0914,2.67,7.61,0.78,0.87,-0.298,0.257541352,0
6.26791,0.069,2.06,3.63,1.19,1.1,0.16,0.25752689,0
14.09189,0.1103,2.73,7.9,0.85,0.9,-0.469,0.257442695,0
13.722341,0.094,2.24,5.65,0.93,0.81,-0.097,0.257250657,0
10.281951,0.089,2.65,7.51,0.79,0.85,-0.387,0.257170541,0
9.693201,0.093,2.05,4.86,1.76,1.05,0.481,0.256982497,0
1.54168,0.0256,1.99,3.55,1.11,0.99,-0.133,0.256788844,0
6.398042,0.0604,2.79,10.2,0.65,0.73,-0.76,0.256736368,0
17.308032,0.131,2.59,7.22,1.02,1.09,0.043,0.256704861,0
2.024152,0.032,1.99,4.62,1.27,0.99,0.107,0.25660352,0
2.03232507,0.0326,1.99,4.62,1.08,1.06,0.085,0.256541813,0
5.03251791,0.0575,2.05,4.86,0.89,0.93,0.068,0.256512575,0
23.637604,0.158,3.11,9.85,0.97,0.96,-0.097,0.256500518,0
34.035257,0.213,3.1,9.8,1.01,1.12,0.194,0.256497597,0
6.88337562,0.0678,2.11,5.1,0.97,0.98,0.04,0.256485245,0
5.0988179,0.04825,3.76,13.6,0.55,0.58,-1.288,0.256482986,0
11.97901,0.097,2.67,7.61,0.83,0.85,-0.337,0.256480218,0
190.323494,0.721,8.18,50.9,2.19,1.25,0.707,0.256440073,0
33.6727,0.1979,2.764,8.07,1.47,1.02,0.296,0.256404582,0
5.9382,0.0586,2.116,5.13,0.98,0.89,-0.071,0.256304891,0
7.32851947,0.0689,2.33,6.04,0.87,0.81,-0.481,0.256158964,0
4.62604999,0.0516,2.117,5.13,0.8,0.85,-0.075,0.25614179,0
11.12830484,0.0781,4.92,21.5,0.53,0.54,-0.862,0.256130534,0
3.60694003,0.0453,2.101,5.07,0.84,0.96,-0.226,0.256017313,0
20.477912,0.14,3.94,14.7,0.77,0.84,-0.422,0.256004568,0
15.38857,0.1206,2.35,8.7,1.11,0.99,0.139,0.255935824,0
15.274299,0.124,2.2,17.6,1.55,1.1,0.398,0.255895179,0
8.8656511,0.0734,2.52,11.44182,0.72,0.72,-0.439,0.255548401,0
0.381073,0.009,2.3,444.962,0.58,0.6,-1.074,0.255502182,0
10.681572,0.096,2.35,6.12,1.3,0.97,-0.059,0.255407573,0
25.762294,0.179,2.71,7.8,1.07,0.99,0.195,0.255285556,0
11.13125132,0.1036,2.11,5.1,1.38,1.19,0.506,0.255217445,0
50.28638192,0.2678,3.79,13.8,1.12,1.05,0.241,0.255194993,0
4.13962966,0.0537,2.02,4.74,1.85,1.51,0.611,0.255021835,0
0.92785982,0.017,2.04,4.82,0.75,0.79,-0.605,0.255012239,0
10.937304,0.091,2.25,5.69,0.93,0.86,0.066,0.25498725,0
12.46103,0.098,3.29,9.9,0.73,0.78,-0.565,0.254963216,0
25.934138,0.18,2.55,7.04,1.27,1.13,0.318,0.254949648,0
31.58889961,0.197,3.145,10,1.37,1.02,0.383,0.254909226,0
5.94504102,0.0599,2.28,5.82,0.8,0.84,-0.414,0.254837496,0
11.23,0.1027,2.164,5.32,1.31,1.15,0.371,0.254826755,0
2.541,0.035,2.05,4.55,0.97,1,-0.032,0.254633655,0
8.63847725,0.0951,2.12,5.14,1.02,1.01,0.496,0.254485487,0
7.05246,0.0648,2.67,6.93,0.68,0.73,-0.77,0.254419399,0
8.472382,0.077,2.43,6.48,0.76,0.85,-0.328,0.254392489,0
17.790037,0.131,2.82,8.35,0.94,0.97,-0.109,0.254368466,0
18.82747265,0.1353,2.81,8.3,0.83,0.87,-0.125,0.254221223,0
22.18329658,0.1486,2.79,8.2,1.02,0.99,0.029,0.254206165,0
3.12686223,0.0414,2.29,5.86,0.72,0.77,-0.629,0.254183604,0
6.443868,0.06152,2.587,13.5,0.73,0.75,-0.623,0.254070238,0
24.3347127,0.167,2.38,6.26,1.28,1.19,0.428,0.25406503,0
11.04603384,0.0981,2.25,5.69,1.21,1.15,0.167,0.253952067,0
23.9210791,0.1871,2.2,5.48,1.84,1.5,0.754,0.253848576,0
7.31946363,0.0898,2.13,5.18,1.63,1.38,0.557,0.25379672,0
8.67888593,0.0805,2.3,5.9,1,1,-0.01,0.253768919,0
14.02639961,0.116,2.354,6.14,1.13,1.06,-0.026,0.253728665,0
27.5073799,0.1771,2.9,8.75,1.11,1.06,0.135,0.253619647,0
14.53244172,0.1083,3.13,9.96,0.84,0.89,-0.409,0.253606216,0
7.05395,0.0684,2.332,6.04,0.87,0.94,-0.231,0.253519281,0
15.170318,0.128,2.25,5.69,1.47,1.26,0.453,0.253498526,0
12.8159,0.109,2.2,7.05,1.49,1.08,0.411,0.253383713,0
15.13589954,0.1286,2.233,5.62,1.57,1.24,0.287,0.253166502,0
3.127463,0.0367,2.41,8.56,0.67,0.68,-0.889,0.25313846,0
4.973456,0.054,2.3,5.9,0.81,0.84,-0.44,0.253111046,0
14.58649607,0.1172,2.31,5.95,1.18,1.1,0.291,0.253054886,0
9.93143556,0.0915,2.16,5.31,1.04,1.04,0.376,0.253039185,0
19.590025,0.1367,3.083,9.71,0.88,0.87,-0.15,0.252955613,0
16.10467749,0.1418,2.12,5.14,1.94,1.25,0.926,0.252904987,0
24.310856,0.172,2.34,6.08,1.74,1.2,0.586,0.252846119,0
14.13176026,0.1106,2.85,8.5,0.82,0.85,-0.358,0.25280219,0
16.2385,0.1235,2.67,8.46,1.02,1,-0.052,0.25275786,0
5.06416,0.0532,2.41,6.39,0.74,0.78,-0.583,0.252729411,0
10.37168453,0.0873,2.9,8.75,0.78,0.83,-0.504,0.252654922,0
19.79191978,0.1473,2.27,5.77,1.15,1.11,0.522,0.252523441,0
3.58599,0.048,2.085,5,1.31,1.15,0.371,0.252267232,0
9.795647,0.0785,2.65,7.51,0.68,0.62,-0.91,0.252173325,0
3.2809626,0.0277,2.34,6.08,0.69,0.77,-0.593,0.252078471,0
15.7738221,0.1291,2.25,5.69,1.29,1.16,0.511,0.252015685,0
5.342657,0.0531,2.32,5.99,0.86,0.85,-0.472,0.251893473,0
24.4973698,0.1772,2.66,7.56,1.22,1.14,0.244,0.251824615,0
12.209,0.1021,2.45,6.57,1.07,1,0.028,0.251727356,0
10.5737534,0.09528,2.37,5.4,1.07,1.03,0.053,0.251647346,0
3.908632,0.0418,2.43,6.48,0.69,0.73,-0.707,0.251549069,0
12.2737,0.1011,2.63,9.32,0.9,0.92,-0.154,0.251513127,0
13.2140732,0.1019,2.89,8.7,0.78,0.81,-0.384,0.251456955,0
8.726,0.0827,2.23,40,1.43,1,0.212,0.251398541,0
8.408878,0.076,2.36,6.17,0.84,0.78,-0.086,0.251395967,0
54.414,0.2901,3.1,37.5,1.07,1.1,0.519,0.251337188,0
5.349555,0.058,2.27,45.2,0.8,0.91,-0.239,0.251291411,0
29.393195,0.2,2.66,7.56,1.36,1.27,0.407,0.251257619,0
3.38802,0.045,2.15,5.27,1.3,0.97,-0.059,0.251186635,0
31.805174,0.207,2.74,7.95,1.46,1.17,0.383,0.251123544,0
17.028937,0.127,2.63,7.41,1.1,0.98,0.005,0.251099461,0
14.400974,0.117,2.53,6.94,1.24,1.03,0.03,0.251058107,0
3.27582262,0.049,2.1,5.06,1.21,1.13,0.451,0.251024208,0
1.5184299,0.0264,2.08,4.98,1.12,1.08,0.638,0.250949128,0
6.5100253,0.0689,2.28,5.82,0.91,0.94,-0.101,0.25090567,0
9.37647,0.087,2.17,8.2,1.58,1.24,0.536,0.250898362,0
32.657212,0.2065,2.95,9.01,1.19,1.12,0.131,0.250831537,0
11.38848,0.106,2.39,6.3,1.15,1.14,0.1,0.2507431,0
5.39792,0.06,2.4,6.3566,0.78,0.65,-0.406,0.250735096,0
10.04156,0.087,2.73,7.9,0.82,0.82,-0.404,0.250695023,0
